orden,n_comp,fecha_emision,cod_cliente,figura,importe,bonif_sin_imp,imp_gravado,imp_exento,imp_iva,montib,gastadmi,boniflibro,bonifcosme,bonifpract,porclider,boniflider,bonifivadic,zona
161,"E0001104654399","2025-06-17",24767913,5,194531.88,95814.75,145493.35,0.00,30553.60,0.00000000000,"7179.69",0.00,"65670.00","30144.75","","0.00","0.00",123
162,"E0001104654400","2025-06-17",24769800,5,40394.12,4359.20,30211.38,0.00,6344.39,0.00000000000,"1490.85",0.00,"0.00","4359.20","","0.00","0.00",123
163,"E0001104654401","2025-06-17",24778990,5,44499.03,10167.30,33281.50,0.00,6989.12,0.00000000000,"1642.35",0.00,"4318.50","5848.80","","0.00","0.00",123
164,"E0001104654402","2025-06-17",24780090,5,88709.19,20427.15,66346.95,0.00,13932.86,0.00000000000,"3274.04",0.00,"8878.50","11548.65","","0.00","0.00",123
165,"E0001104654403","2025-06-17",24796182,5,25983.90,8652.15,19433.75,0.00,4081.09,0.00000000000,"959.00",0.00,"7137.60","1514.55","","0.00","0.00",123
166,"E0001104654404","2025-06-17",24806579,5,65154.01,16707.15,48729.68,0.00,10233.23,0.00000000000,"2404.67",0.00,"9417.90","7289.25","","0.00","0.00",123
167,"E0001104654405","2025-06-17",24806595,5,120768.13,45577.90,90324.32,0.00,18968.11,0.00000000000,"4457.25",0.00,"12958.40","32619.50","","0.00","0.00",123
168,"E0001104654406","2025-06-17",24806633,5,44877.64,14502.60,33564.67,0.00,7048.58,0.00000000000,"1656.32",0.00,"11578.20","2924.40","","0.00","0.00",123
169,"E0001104654407","2025-06-17",24807427,5,20995.14,3598.50,15702.58,0.00,3297.54,0.00000000000,"774.88",0.00,"0.00","3598.50","","0.00","0.00",123
170,"E0001104654408","2025-06-17",24814733,5,24145.72,4138.50,18058.95,0.00,3792.38,0.00000000000,"891.16",0.00,"0.00","4138.50","","0.00","0.00",123
171,"E0001104654409","2025-06-17",24814806,5,85607.02,16437.15,64026.79,0.00,13445.63,0.00000000000,"3159.54",0.00,"5999.10","10438.05","","0.00","0.00",123
172,"E0001104654410","2025-06-17",24814830,5,264048.41,125372.80,197485.81,0.00,66562.59,0.00000000000,"9745.38",0.00,"84305.80","41067.00","","0.00","0.00",123
173,"E0001104654411","2025-06-17",24817082,5,35446.97,14262.15,26511.32,0.00,5567.38,0.00000000000,"1308.26",0.00,"13917.30","344.85","","0.00","0.00",123
174,"E0001104654412","2025-06-17",24817104,5,92624.38,35126.55,69275.18,0.00,14547.79,0.00000000000,"3418.54",0.00,"32726.70","2399.85","","0.00","0.00",123
175,"E0001104654413","2025-06-17",24817902,5,262498.74,110068.95,196326.80,0.00,66171.95,0.00000000000,"9688.18",0.00,"57431.20","52637.75","","0.00","0.00",123
176,"E0001104654414","2025-06-17",24833061,5,131511.46,59434.45,98359.42,0.00,20655.48,0.00000000000,"4853.76",0.00,"43714.20","15720.25","","0.00","0.00",123
177,"E0001104654415","2025-06-17",24837580,5,56290.45,18117.90,42100.48,0.00,8841.10,0.00000000000,"2077.54",0.00,"14398.80","3719.10","","0.00","0.00",123
178,"E0001104654416","2025-06-17",24839060,5,117458.49,60982.40,87848.99,0.00,18448.29,0.00000000000,"4335.10",0.00,"45910.40","15072.00","","0.00","0.00",123
179,"E0001104654417","2025-06-17",24839558,5,45530.20,19458.80,34052.73,0.00,7151.07,0.00000000000,"1680.41",0.00,"9436.80","10022.00","","0.00","0.00",123
180,"E0001104654418","2025-06-17",24841145,5,98359.52,37843.30,73564.58,0.00,15448.56,0.00000000000,"3630.21",0.00,"11998.80","25844.50","","0.00","0.00",123
181,"E0001104654419","2025-06-17",24842451,5,156059.37,67602.25,116719.17,0.00,24511.03,0.00000000000,"5759.77",0.00,"34156.00","33446.25","","0.00","0.00",123
182,"E0001104654420","2025-06-17",24845884,5,36310.03,9222.90,27156.82,0.00,5702.93,0.00000000000,"1340.11",0.00,"5099.10","4123.80","","0.00","0.00",123
183,"E0001104654421","2025-06-17",24847623,5,26915.97,6447.90,20130.86,0.00,4227.48,0.00000000000,"993.40",0.00,"3118.80","3329.10","","0.00","0.00",123
184,"E0001104654422","2025-06-17",24848050,5,64523.42,25608.65,48258.04,0.00,10134.19,0.00000000000,"2381.40",0.00,"9438.40","16170.25","","0.00","0.00",123
185,"E0001104654423","2025-06-17",24848913,5,340595.74,128045.15,254736.72,0.00,85859.01,0.00000000000,"12570.55",0.00,"35554.40","92490.75","","0.00","0.00",123
186,"E0001104654424","2025-06-17",24850489,5,266521.84,122681.50,199335.73,0.00,67186.11,0.00000000000,"9836.66",0.00,"72790.00","49891.50","","0.00","0.00",123
187,"E0001104654425","2025-06-17",24850691,5,163315.90,66751.35,122146.44,0.00,25650.75,0.00000000000,"6027.59",0.00,"27755.60","38995.75","","0.00","0.00",123
188,"E0001104654426","2025-06-17",24853100,5,75536.07,30213.60,56494.57,0.00,11863.86,0.00000000000,"2787.85",0.00,"11517.60","18696.00","","0.00","0.00",123
189,"E0001104654427","2025-06-17",24856657,5,169863.06,96988.55,127043.16,0.00,26679.06,0.00000000000,"5642.30",0.00,"93439.78","20046.73","","0.00","0.00",123
190,"E0001104654428","2025-06-17",24857360,5,49020.67,19436.70,36663.30,0.00,7699.29,0.00000000000,"1809.23",0.00,"19436.70","0.00","","0.00","0.00",123
191,"E0001104654429","2025-06-17",24858455,5,37387.15,10077.75,27962.42,0.00,5872.11,0.00000000000,"1379.87",0.00,"6238.50","3839.25","","0.00","0.00",123
192,"E0001104654430","2025-06-17",24865079,5,34267.23,22188.00,25628.98,0.00,5382.09,0.00000000000,"1264.72",0.00,"22188.00","0.00","","0.00","0.00",123
193,"E0001104654431","2025-06-17",24868892,5,130557.61,51466.85,97646.02,0.00,20505.66,0.00000000000,"4818.56",0.00,"18397.60","33069.25","","0.00","0.00",123
194,"E0001104654432","2025-06-17",24876275,5,78823.76,22526.40,58953.48,0.00,12380.23,0.00000000000,"2909.19",0.00,"15327.60","7198.80","","0.00","0.00",123
195,"E0001104654433","2025-06-17",24877298,5,241945.77,115943.00,180954.91,0.00,38000.53,0.00000000000,"8929.62",0.00,"77226.00","38717.00","","0.00","0.00",123
196,"E0001104654434","2025-06-17",24878502,5,69092.99,23082.45,51675.69,0.00,10851.90,0.00000000000,"2550.05",0.00,"19108.20","3974.25","","0.00","0.00",123
197,"E0001104654435","2025-06-17",24882623,5,84100.10,20007.75,62899.74,0.00,13208.95,0.00000000000,"3103.93",0.00,"9508.50","10499.25","","0.00","0.00",123
198,"E0001104654436","2025-06-17",24894796,5,34875.69,14517.00,26084.06,0.00,5477.65,0.00000000000,"1287.18",0.00,"14517.00","0.00","","0.00","0.00",123
199,"E0001104654437","2025-06-17",24901008,5,92548.87,47337.90,69218.71,0.00,14535.93,0.00000000000,"3415.75",0.00,"36390.40","10947.50","","0.00","0.00",123
200,"E0001104654438","2025-06-17",24901059,5,79780.48,29095.20,59669.03,0.00,12530.50,0.00000000000,"2944.50",0.00,"26215.80","2879.40","","0.00","0.00",123
201,"E0001104654439","2025-06-17",24901989,5,56079.56,30512.75,41942.76,0.00,8807.98,0.00000000000,"2069.76",0.00,"26714.00","3798.75","","0.00","0.00",123
202,"E0001104654440","2025-06-17",24902039,5,27122.65,10647.15,20285.44,0.00,4259.94,0.00000000000,"1001.03",0.00,"10197.30","449.85","","0.00","0.00",123
203,"E0001104654441","2025-06-17",24902055,5,142016.00,80632.90,106215.92,0.00,22305.34,0.00000000000,"5241.46",0.00,"69310.40","11322.50","","0.00","0.00",123
204,"E0001104654442","2025-06-17",24902306,5,94163.22,36223.95,70426.10,0.00,14789.48,0.00000000000,"3475.33",0.00,"11477.20","24746.75","","0.00","0.00",123
205,"E0001104654443","2025-06-17",24902349,5,77247.03,11858.80,57774.22,0.00,12132.59,0.00000000000,"2851.00",0.00,"6699.40","5159.40","","0.00","0.00",123
206,"E0001104654444","2025-06-17",24904376,5,100772.98,57402.25,75369.64,0.00,15827.62,0.00000000000,"3719.28",0.00,"49554.00","7848.25","","0.00","0.00",123
207,"E0001104654445","2025-06-17",24907901,5,51544.01,16527.90,38550.55,0.00,8095.62,0.00000000000,"1902.36",0.00,"13078.80","3449.10","","0.00","0.00",123
208,"E0001104654446","2025-06-17",24910929,5,100126.68,64832.00,74886.27,0.00,15726.12,0.00000000000,"3695.43",0.00,"64832.00","0.00","","0.00","0.00",123
209,"E0001104654447","2025-06-17",24910937,5,81647.57,15881.85,61065.46,0.00,12823.75,0.00000000000,"3013.41",0.00,"3209.10","12672.75","","0.00","0.00",123
210,"E0001104654448","2025-06-17",24910945,5,87698.40,26005.95,65590.97,0.00,13774.10,0.00000000000,"3236.73",0.00,"21357.00","4648.95","","0.00","0.00",123
211,"E0001104654449","2025-06-17",24918008,5,43802.83,21231.60,32760.80,0.00,6879.77,0.00000000000,"1616.65",0.00,"16633.60","4598.00","","0.00","0.00",123
212,"E0001104654450","2025-06-17",24918024,5,77576.12,18836.25,58020.36,0.00,12184.27,0.00000000000,"2863.14",0.00,"9417.90","9418.35","","0.00","0.00",123
213,"E0001104654451","2025-06-17",24921270,5,95966.52,37668.55,71774.82,0.00,15072.71,0.00000000000,"3541.89",0.00,"13198.80","24469.75","","0.00","0.00",123
