orden,n_comp,fecha_emision,cod_cliente,figura,importe,bonif_sin_imp,imp_gravado,imp_exento,imp_iva,montib,gastadmi,boniflibro,bonifcosme,bonifpract,porclider,boniflider,bonifivadic,zona
162,"B0000304654613","2025-06-17",21681422,2,121104.29,35155.35,100086.19,0.00,21018.10,0.00000000000,"3481.63",0.00,"24477.30","10678.05","","0.00","0.00",164
163,"B0000304654614","2025-06-17",21681511,2,90698.86,30790.65,74957.74,0.00,15741.13,0.00000000000,"2607.50",0.00,"25916.70","4873.95","","0.00","0.00",164
164,"B0000304654615","2025-06-17",21681619,2,24540.73,5958.80,20281.60,0.00,4259.14,0.00000000000,"705.52",0.00,"5958.80","0.00","","0.00","0.00",164
165,"B0000304654616","2025-06-17",21681805,2,89304.07,35887.35,73805.01,0.00,15499.05,0.00000000000,"2567.41",0.00,"34987.50","899.85","","0.00","0.00",164
166,"B0000304654617","2025-06-17",21716420,2,62115.26,25855.50,51334.93,0.00,10780.33,0.00000000000,"1785.75",0.00,"25855.50","0.00","","0.00","0.00",164
167,"B0000304654618","2025-06-17",21755779,2,44972.72,7708.20,37167.54,0.00,7805.18,0.00000000000,"1292.92",0.00,"0.00","7708.20","","0.00","0.00",164
168,"B0000304654619","2025-06-17",21788960,2,44399.86,9968.60,36694.10,0.00,7705.76,0.00000000000,"1276.45",0.00,"9318.80","649.80","","0.00","0.00",164
169,"B0000304654620","2025-06-17",21789126,2,46305.24,7619.00,38268.79,0.00,8036.45,0.00000000000,"1331.23",0.00,"4719.40","2899.60","","0.00","0.00",164
170,"B0000304654621","2025-06-17",21789185,2,64168.58,22747.20,53031.89,0.00,11136.70,0.00000000000,"1844.78",0.00,"19973.10","2774.10","","0.00","0.00",164
171,"B0000304654622","2025-06-17",21827400,2,29070.97,7058.80,24025.60,0.00,5045.38,0.00000000000,"835.76",0.00,"7058.80","0.00","","0.00","0.00",164
172,"B0000304654623","2025-06-17",21966893,2,25392.51,5228.50,20985.55,0.00,4406.96,0.00000000000,"730.01",0.00,"4478.80","749.70","","0.00","0.00",164
173,"B0000304654624","2025-06-17",21968217,2,42191.52,10707.45,34869.02,0.00,7322.49,0.00000000000,"1212.97",0.00,"5909.10","4798.35","","0.00","0.00",164
174,"B0000304654625","2025-06-17",22028692,2,26355.19,4399.50,21781.15,0.00,4574.04,0.00000000000,"757.69",0.00,"2799.60","1599.90","","0.00","0.00",164
175,"B0000304654626","2025-06-17",22029257,2,33890.94,6879.40,28009.04,0.00,5881.90,0.00000000000,"974.33",0.00,"5799.60","1079.80","","0.00","0.00",164
176,"B0000304654627","2025-06-17",22030123,2,34279.71,7698.80,28330.34,0.00,5949.37,0.00000000000,"985.51",0.00,"7199.00","499.80","","0.00","0.00",164
177,"B0000304654628","2025-06-17",22030360,2,90448.77,28736.55,74751.05,0.00,15697.72,0.00000000000,"2600.31",0.00,"22497.60","6238.95","","0.00","0.00",164
178,"B0000304654629","2025-06-17",22030891,2,46017.06,8298.90,38030.62,0.00,7986.43,0.00000000000,"1322.95",0.00,"5999.20","2299.70","","0.00","0.00",164
179,"B0000304654630","2025-06-17",22031030,2,27502.98,5078.70,22729.74,0.00,4773.25,0.00000000000,"790.68",0.00,"3799.20","1279.50","","0.00","0.00",164
180,"B0000304654631","2025-06-17",22031707,2,60224.09,22497.30,49771.98,0.00,10452.12,0.00000000000,"1731.38",0.00,"20697.60","1799.70","","0.00","0.00",164
181,"B0000304654632","2025-06-17",22031774,2,38096.75,7688.50,31484.92,0.00,6611.83,0.00000000000,"1095.24",0.00,"6439.00","1249.50","","0.00","0.00",164
182,"B0000304654633","2025-06-17",22032495,2,29544.99,4299.40,24417.35,0.00,5127.64,0.00000000000,"849.39",0.00,"1999.80","2299.60","","0.00","0.00",164
183,"B0000304654634","2025-06-17",22107037,2,42236.51,11367.75,34906.21,0.00,7330.30,0.00000000000,"1214.26",0.00,"7018.50","4349.25","","0.00","0.00",164
184,"B0000304654635","2025-06-17",22159460,2,95050.74,26259.90,78554.33,0.00,16496.41,0.00000000000,"0.00",0.00,"27561.71","7930.01","","0.00","0.00",164
185,"B0000304654636","2025-06-17",22159533,2,21440.19,2869.20,17719.17,0.00,3721.03,0.00000000000,"616.38",0.00,"999.80","1869.40","","0.00","0.00",164
186,"B0000304654637","2025-06-17",22226028,2,59998.51,14568.40,49585.54,0.00,10412.96,0.00000000000,"1724.90",0.00,"14568.40","0.00","","0.00","0.00",164
187,"B0000304654638","2025-06-17",22273620,2,37080.22,8378.80,30644.81,0.00,6435.41,0.00000000000,"1066.02",0.00,"7879.00","499.80","","0.00","0.00",164
188,"B0000304654639","2025-06-17",22316299,2,28780.83,6238.60,23785.81,0.00,4995.02,0.00000000000,"827.42",0.00,"5638.80","599.80","","0.00","0.00",164
189,"B0000304654640","2025-06-17",22325387,2,28164.91,6838.80,23276.79,0.00,4888.13,0.00000000000,"809.71",0.00,"6838.80","0.00","","0.00","0.00",164
190,"B0000304654641","2025-06-17",22360255,2,43520.68,18115.50,35967.50,0.00,7553.18,0.00000000000,"1251.18",0.00,"18115.50","0.00","","0.00","0.00",164
191,"B0000304654642","2025-06-17",22384138,2,24373.00,4318.70,20142.98,0.00,4230.02,0.00000000000,"700.70",0.00,"3039.20","1279.50","","0.00","0.00",164
192,"B0000304654643","2025-06-17",22394567,2,44799.54,7878.40,37024.42,0.00,7775.13,0.00000000000,"1287.94",0.00,"5478.80","2399.60","","0.00","0.00",164
193,"B0000304654644","2025-06-17",22415840,2,37780.14,6299.00,31223.26,0.00,6556.88,0.00000000000,"1086.14",0.00,"3999.40","2299.60","","0.00","0.00",164
194,"B0000304654645","2025-06-17",22442359,2,33456.03,7498.80,27649.61,0.00,5806.42,0.00000000000,"961.83",0.00,"6999.00","499.80","","0.00","0.00",164
195,"B0000304654646","2025-06-17",22449124,2,24456.51,4738.60,20211.99,0.00,4244.52,0.00000000000,"703.10",0.00,"3778.80","959.80","","0.00","0.00",164
196,"B0000304654647","2025-06-17",22449205,2,34383.50,7599.00,28416.12,0.00,5967.38,0.00000000000,"988.49",0.00,"6999.20","599.80","","0.00","0.00",164
197,"B0000304654648","2025-06-17",22484574,2,22551.33,9387.00,18637.46,0.00,3913.87,0.00000000000,"648.33",0.00,"9387.00","0.00","","0.00","0.00",164
198,"B0000304654649","2025-06-17",22487891,2,47475.64,12371.25,39236.06,0.00,8239.57,0.00000000000,"1364.88",0.00,"7197.90","5173.35","","0.00","0.00",164
199,"B0000304654650","2025-06-17",22535080,2,39079.97,15731.55,32297.50,0.00,6782.47,0.00000000000,"1123.51",0.00,"15356.70","374.85","","0.00","0.00",164
200,"B0000304654651","2025-06-17",22536370,2,55504.92,21925.80,45871.84,0.00,9633.09,0.00000000000,"1595.71",0.00,"21101.10","824.70","","0.00","0.00",164
201,"B0000304654652","2025-06-17",22617507,2,77925.80,27295.50,64401.49,0.00,13524.31,0.00000000000,"2240.29",0.00,"23696.70","3598.80","","0.00","0.00",164
202,"B0000304654653","2025-06-17",22630210,2,66684.98,27222.15,55111.55,0.00,11573.43,0.00000000000,"1917.13",0.00,"26847.30","374.85","","0.00","0.00",164
203,"B0000304654654","2025-06-17",22679510,2,47504.84,17952.90,39260.20,0.00,8244.64,0.00000000000,"1365.72",0.00,"16678.20","1274.70","","0.00","0.00",164
204,"B0000304654655","2025-06-17",22712186,2,30759.00,8412.30,25420.66,0.00,5338.34,0.00000000000,"884.29",0.00,"5338.50","3073.80","","0.00","0.00",164
205,"B0000304654656","2025-06-17",22718168,2,20589.53,4999.40,17016.14,0.00,3573.39,0.00000000000,"591.93",0.00,"4999.40","0.00","","0.00","0.00",164
206,"B0000304654657","2025-06-17",22740384,2,70765.36,29456.10,58483.76,0.00,12281.59,0.00000000000,"2034.44",0.00,"29456.10","0.00","","0.00","0.00",164
207,"B0000304654658","2025-06-17",22743901,2,23008.89,4149.60,19015.61,0.00,3993.28,0.00000000000,"661.48",0.00,"2999.80","1149.80","","0.00","0.00",164
208,"B0000304654659","2025-06-17",22756914,2,60701.67,18252.45,50166.67,0.00,10535.00,0.00000000000,"1745.11",0.00,"13738.20","4514.25","","0.00","0.00",164
209,"B0000304654660","2025-06-17",22757155,2,34341.70,8338.60,28381.57,0.00,5960.13,0.00000000000,"987.29",0.00,"8338.60","0.00","","0.00","0.00",164
210,"B0000304654661","2025-06-17",22768122,2,21046.58,3548.50,17393.87,0.00,3652.71,0.00000000000,"605.07",0.00,"2299.00","1249.50","","0.00","0.00",164
211,"B0000304654662","2025-06-17",22780483,2,27853.05,5138.70,23019.05,0.00,4834.00,0.00000000000,"800.75",0.00,"3839.20","1299.50","","0.00","0.00",164
212,"B0000304654663","2025-06-17",22851593,2,23128.22,4428.70,19114.23,0.00,4013.99,0.00000000000,"664.91",0.00,"3479.00","949.70","","0.00","0.00",164
213,"B0000304654664","2025-06-17",22865861,2,73598.66,26201.25,60825.34,0.00,12773.32,0.00000000000,"2115.89",0.00,"23097.30","3103.95","","0.00","0.00",164
214,"B0000304654665","2025-06-17",22893172,2,80575.05,21626.40,66590.95,0.00,13984.10,0.00000000000,"2316.45",0.00,"13287.30","8339.10","","0.00","0.00",164
215,"B0000304654666","2025-06-17",22901248,2,49209.01,11198.70,40668.60,0.00,8540.41,0.00000000000,"1414.71",0.00,"10598.80","599.90","","0.00","0.00",164
216,"B0000304654667","2025-06-17",22927450,2,28885.53,6638.90,23872.34,0.00,5013.19,0.00000000000,"830.43",0.00,"6339.00","299.90","","0.00","0.00",164
217,"B0000304654668","2025-06-17",22931597,2,47662.20,10498.05,39390.25,0.00,8271.95,0.00000000000,"1370.24",0.00,"3959.10","6538.95","","0.00","0.00",164
218,"B0000304654669","2025-06-17",22982310,2,24653.68,4849.10,20374.94,0.00,4278.74,0.00000000000,"708.77",0.00,"3939.40","909.70","","0.00","0.00",164
219,"B0000304654670","2025-06-17",22983627,2,61852.37,21011.85,51117.66,0.00,10734.71,0.00000000000,"1778.20",0.00,"17697.90","3313.95","","0.00","0.00",164
220,"B0000304654671","2025-06-17",22997342,2,47720.79,12237.15,39438.67,0.00,8282.12,0.00000000000,"1371.93",0.00,"6898.50","5338.65","","0.00","0.00",164
221,"B0000304654672","2025-06-17",23071397,2,54028.47,13118.80,44651.62,0.00,9376.84,0.00000000000,"1553.27",0.00,"13118.80","0.00","","0.00","0.00",164
222,"B0000304654673","2025-06-17",23073640,2,45109.86,18777.00,37280.88,0.00,7828.98,0.00000000000,"1296.86",0.00,"18777.00","0.00","","0.00","0.00",164
223,"B0000304654674","2025-06-17",23080094,2,31503.91,3399.80,26036.29,0.00,5467.62,0.00000000000,"905.71",0.00,"0.00","3399.80","","0.00","0.00",164
224,"B0000304654675","2025-06-17",23132280,2,64658.79,24986.10,53437.01,0.00,11221.77,0.00000000000,"1858.88",0.00,"23636.40","1349.70","","0.00","0.00",164
225,"B0000304654676","2025-06-17",23133058,2,25567.86,2759.20,21130.46,0.00,4437.40,0.00000000000,"735.05",0.00,"0.00","2759.20","","0.00","0.00",164
226,"B0000304654677","2025-06-17",23153504,2,67839.32,17691.00,56065.56,0.00,11773.77,0.00000000000,"1950.31",0.00,"11227.80","6463.20","","0.00","0.00",164
227,"B0000304654678","2025-06-17",23157968,2,28576.35,5039.20,23616.82,0.00,4959.53,0.00000000000,"821.54",0.00,"3519.60","1519.60","","0.00","0.00",164
228,"B0000304654679","2025-06-17",23161124,2,107687.15,23697.75,88997.65,0.00,18689.51,0.00000000000,"3095.90",0.00,"8908.80","14788.95","","0.00","0.00",164
229,"B0000304654680","2025-06-17",23272198,2,39310.13,12507.00,32487.71,0.00,6822.42,0.00000000000,"1130.13",0.00,"9807.90","2699.10","","0.00","0.00",164
230,"B0000304654681","2025-06-17",23272961,2,55896.42,17696.55,46195.39,0.00,9701.03,0.00000000000,"1606.97",0.00,"13797.30","3899.25","","0.00","0.00",164
231,"B0000304654682","2025-06-17",23319151,2,27692.74,6099.40,22886.56,0.00,4806.18,0.00000000000,"796.14",0.00,"5599.60","499.80","","0.00","0.00",164
232,"B0000304654683","2025-06-17",23320990,2,39944.36,9699.00,33011.87,0.00,6932.49,0.00000000000,"1148.36",0.00,"9699.00","0.00","","0.00","0.00",164
233,"B0000304654684","2025-06-17",23357363,2,65390.20,27218.70,54041.49,0.00,11348.71,0.00000000000,"1879.90",0.00,"27218.70","0.00","","0.00","0.00",164
234,"B0000304654685","2025-06-17",23364599,2,34237.80,7938.50,28295.71,0.00,5942.10,0.00000000000,"984.30",0.00,"7638.60","299.90","","0.00","0.00",164
235,"B0000304654686","2025-06-17",23383194,2,53464.45,22254.60,44185.50,0.00,9278.95,0.00000000000,"1537.05",0.00,"22254.60","0.00","","0.00","0.00",164
236,"B0000304654687","2025-06-17",23389419,2,48281.87,6099.20,39902.37,0.00,8379.50,0.00000000000,"1388.06",0.00,"1599.80","4499.40","","0.00","0.00",164
237,"B0000304654688","2025-06-17",23417099,2,15647.46,3799.40,12931.78,0.00,2715.67,0.00000000000,"449.85",0.00,"3799.40","0.00","","0.00","0.00",164
238,"B0000304654689","2025-06-17",23433329,2,25815.57,4018.60,21335.18,0.00,4480.39,0.00000000000,"742.17",0.00,"2218.80","1799.80","","0.00","0.00",164
239,"B0000304654690","2025-06-17",23448512,2,46944.83,11398.80,38797.38,0.00,8147.45,0.00000000000,"1349.62",0.00,"11398.80","0.00","","0.00","0.00",164
240,"B0000304654691","2025-06-17",23448865,2,33212.02,2399.80,27447.95,0.00,5764.07,0.00000000000,"954.81",0.00,"0.00","2399.80","","0.00","0.00",164
241,"B0000304654692","2025-06-17",23465620,2,23471.38,4199.40,19397.83,0.00,4073.55,0.00000000000,"674.78",0.00,"2999.60","1199.80","","0.00","0.00",164
242,"B0000304654693","2025-06-17",23477318,2,49224.47,16376.70,40681.38,0.00,8543.09,0.00000000000,"1415.16",0.00,"13497.60","2879.10","","0.00","0.00",164
243,"B0000304654694","2025-06-17",23477423,2,123556.95,40975.20,102113.18,0.00,21443.77,0.00000000000,"3552.14",0.00,"33656.40","7318.80","","0.00","0.00",164
244,"B0000304654695","2025-06-17",23485370,2,23163.22,2499.70,19143.16,0.00,4020.06,0.00000000000,"665.92",0.00,"0.00","2499.70","","0.00","0.00",164
245,"B0000304654696","2025-06-17",23512300,2,40104.68,8738.30,33144.36,0.00,6960.32,0.00000000000,"1152.97",0.00,"7938.60","799.70","","0.00","0.00",164
246,"B0000304654697","2025-06-17",23514043,2,46826.63,14307.60,38699.69,0.00,8126.94,0.00000000000,"1346.22",0.00,"10678.80","3628.80","","0.00","0.00",164
247,"B0000304654698","2025-06-17",23540826,2,30419.23,4049.30,25139.86,0.00,5279.37,0.00000000000,"874.52",0.00,"2299.60","1749.70","","0.00","0.00",164
248,"B0000304654699","2025-06-17",23562153,2,48987.71,19855.65,40485.71,0.00,8502.00,0.00000000000,"1408.35",0.00,"19480.80","374.85","","0.00","0.00",164
249,"B0000304654700","2025-06-17",23565977,2,19174.35,2768.90,15846.57,0.00,3327.78,0.00000000000,"551.24",0.00,"1259.40","1509.50","","0.00","0.00",164
250,"B0000304654701","2025-06-17",23578629,2,24681.79,3738.80,20398.17,0.00,4283.62,0.00000000000,"709.58",0.00,"2039.40","1699.40","","0.00","0.00",164
251,"B0000304654702","2025-06-17",23582715,2,47738.64,14815.80,39453.42,0.00,8285.22,0.00000000000,"1372.44",0.00,"11277.00","3538.80","","0.00","0.00",164
252,"B0000304654703","2025-06-17",23613513,2,74537.00,14598.90,61600.82,0.00,12936.17,0.00000000000,"2142.87",0.00,"11799.20","2799.70","","0.00","0.00",164
253,"B0000304654704","2025-06-17",23613726,2,70802.09,29471.40,58514.13,0.00,12287.97,0.00000000000,"2035.49",0.00,"29471.40","0.00","","0.00","0.00",164
254,"B0000304654705","2025-06-17",23614021,2,90998.58,33155.55,75205.44,0.00,15793.14,0.00000000000,"2616.12",0.00,"31206.30","1949.25","","0.00","0.00",164
255,"B0000304654706","2025-06-17",23632089,2,25920.18,5669.00,21421.64,0.00,4498.54,0.00000000000,"745.18",0.00,"5169.20","499.80","","0.00","0.00",164
256,"B0000304654707","2025-06-17",23632747,2,40752.86,10107.75,33680.05,0.00,7072.81,0.00000000000,"1171.60",0.00,"5308.80","4798.95","","0.00","0.00",164
257,"B0000304654708","2025-06-17",23636092,2,64793.20,16151.55,53548.10,0.00,11245.10,0.00000000000,"1862.74",0.00,"8578.50","7573.05","","0.00","0.00",164
258,"B0000304654709","2025-06-17",23645407,2,89672.04,21685.95,74109.13,0.00,15562.92,0.00000000000,"2577.98",0.00,"10737.90","10948.05","","0.00","0.00",164
259,"B0000304654710","2025-06-17",23645768,2,89743.79,23322.30,74168.42,0.00,15575.37,0.00000000000,"2580.05",0.00,"13498.80","9823.50","","0.00","0.00",164
260,"B0000304654711","2025-06-17",23648210,2,52213.90,12678.20,43151.98,0.00,9061.92,0.00000000000,"1501.10",0.00,"12678.20","0.00","","0.00","0.00",164
261,"B0000304654712","2025-06-17",23648279,2,35412.48,8598.60,29266.52,0.00,6145.97,0.00000000000,"1018.07",0.00,"8598.60","0.00","","0.00","0.00",164
262,"B0000304654713","2025-06-17",23660619,2,27010.95,6558.60,22323.10,0.00,4687.85,0.00000000000,"776.54",0.00,"6558.60","0.00","","0.00","0.00",164
263,"B0000304654714","2025-06-17",23680024,2,45051.90,10499.30,37232.97,0.00,7818.92,0.00000000000,"1295.20",0.00,"10199.40","299.90","","0.00","0.00",164
264,"B0000304654715","2025-06-17",23685433,2,22894.19,5559.00,18920.81,0.00,3973.37,0.00000000000,"658.19",0.00,"5559.00","0.00","","0.00","0.00",164
265,"B0000304654716","2025-06-17",23685530,2,40767.23,9898.80,33691.92,0.00,7075.30,0.00000000000,"1172.02",0.00,"9898.80","0.00","","0.00","0.00",164
266,"B0000304654717","2025-06-17",23686464,2,52028.26,9758.50,42998.56,0.00,9029.70,0.00000000000,"1495.76",0.00,"9458.60","299.90","","0.00","0.00",164
267,"B0000304654718","2025-06-17",23689242,2,120047.11,42765.15,99212.49,0.00,20834.62,0.00000000000,"3451.24",0.00,"38641.80","4123.35","","0.00","0.00",164
268,"B0000304654719","2025-06-17",23701854,2,85599.87,24934.05,70743.70,0.00,14856.18,0.00000000000,"2460.91",0.00,"19446.00","5488.05","","0.00","0.00",164
269,"B0000304654720","2025-06-17",23705035,2,44052.83,13195.65,36407.29,0.00,7645.53,0.00000000000,"1266.48",0.00,"9596.70","3598.95","","0.00","0.00",164
270,"B0000304654721","2025-06-17",23720808,2,53647.93,21131.40,44337.13,0.00,9310.80,0.00000000000,"1542.33",0.00,"20291.70","839.70","","0.00","0.00",164
271,"B0000304654722","2025-06-17",23770961,2,55976.06,13123.20,46261.20,0.00,9714.85,0.00000000000,"1609.26",0.00,"5999.40","7123.80","","0.00","0.00",164
272,"B0000304654723","2025-06-17",23783818,2,74238.54,10932.75,61354.16,0.00,12884.37,0.00000000000,"2134.29",0.00,"10542.90","389.85","","0.00","0.00",164
273,"B0000304654724","2025-06-17",23787210,2,38160.90,11128.20,31537.93,0.00,6622.97,0.00000000000,"1097.09",0.00,"7798.80","3329.40","","0.00","0.00",164
274,"B0000304654725","2025-06-17",23794127,2,49339.33,17967.15,40776.30,0.00,8563.02,0.00000000000,"1418.46",0.00,"17517.30","449.85","","0.00","0.00",164
275,"B0000304654726","2025-06-17",23801700,2,24371.76,2918.90,20141.95,0.00,4229.81,0.00000000000,"700.66",0.00,"519.80","2399.10","","0.00","0.00",164
276,"B0000304654727","2025-06-17",23805382,2,76978.40,29107.65,63618.52,0.00,13359.89,0.00000000000,"2213.05",0.00,"27053.40","2054.25","","0.00","0.00",164
277,"B0000304654728","2025-06-17",23809078,2,41826.27,17410.20,34567.17,0.00,7259.11,0.00000000000,"1202.46",0.00,"17410.20","0.00","","0.00","0.00",164
278,"B0000304654729","2025-06-17",23809159,2,26508.65,8142.45,21907.97,0.00,4600.67,0.00000000000,"762.10",0.00,"6118.20","2024.25","","0.00","0.00",164
279,"B0000304654730","2025-06-17",23809280,2,29855.73,3999.60,24674.16,0.00,5181.57,0.00000000000,"858.32",0.00,"1399.80","2599.80","","0.00","0.00",164
280,"B0000304654731","2025-06-17",23815094,2,48035.16,11038.80,39698.48,0.00,8336.68,0.00000000000,"1380.96",0.00,"11038.80","0.00","","0.00","0.00",164
281,"B0000304654732","2025-06-17",23815159,2,60396.86,14815.50,49914.76,0.00,10482.10,0.00000000000,"1736.35",0.00,"7588.20","7227.30","","0.00","0.00",164
282,"B0000304654733","2025-06-17",23827513,2,35823.50,8698.40,29606.20,0.00,6217.30,0.00000000000,"1029.89",0.00,"8698.40","0.00","","0.00","0.00",164
283,"B0000304654734","2025-06-17",23828080,2,31399.21,3999.50,25949.76,0.00,5449.45,0.00000000000,"902.70",0.00,"1099.80","2899.70","","0.00","0.00",164
284,"B0000304654735","2025-06-17",23831545,2,42204.91,11997.45,34880.09,0.00,7324.82,0.00000000000,"1213.35",0.00,"8098.20","3899.25","","0.00","0.00",164
285,"B0000304654736","2025-06-17",23886498,2,35874.36,6509.00,29648.23,0.00,6226.13,0.00000000000,"1031.35",0.00,"4999.40","1509.60","","0.00","0.00",164
286,"B0000304654737","2025-06-17",23886730,2,38892.01,6419.10,32142.15,0.00,6749.85,0.00000000000,"1118.11",0.00,"3999.60","2419.50","","0.00","0.00",164
287,"B0000304654738","2025-06-17",23906952,2,30976.96,7602.60,25600.79,0.00,5376.17,0.00000000000,"890.56",0.00,"3898.50","3704.10","","0.00","0.00",164
288,"B0000304654739","2025-06-17",23938072,2,49438.52,17365.80,40858.28,0.00,8580.24,0.00000000000,"1421.31",0.00,"15866.40","1499.40","","0.00","0.00",164
289,"B0000304654740","2025-06-17",23938277,2,51475.88,12499.00,42542.05,0.00,8933.83,0.00000000000,"1479.88",0.00,"12499.00","0.00","","0.00","0.00",164
290,"B0000304654741","2025-06-17",23950064,2,35668.33,4849.10,29477.96,0.00,6190.37,0.00000000000,"1025.43",0.00,"1799.80","3049.30","","0.00","0.00",164
291,"B0000304654742","2025-06-17",23951966,2,33767.60,8199.20,27907.10,0.00,5860.49,0.00000000000,"970.79",0.00,"8199.20","0.00","","0.00","0.00",164
292,"B0000304654743","2025-06-17",23954604,2,43054.48,14412.30,35582.22,0.00,7472.27,0.00000000000,"1237.77",0.00,"12087.90","2324.40","","0.00","0.00",164
293,"B0000304654744","2025-06-17",23954612,2,47562.49,10798.90,39307.84,0.00,8254.65,0.00000000000,"1367.38",0.00,"10199.00","599.90","","0.00","0.00",164
294,"B0000304654745","2025-06-17",23958723,2,46622.63,13407.75,38531.10,0.00,8091.53,0.00000000000,"1340.36",0.00,"12208.20","1199.55","","0.00","0.00",164
295,"B0000304654746","2025-06-17",23960868,2,18119.31,4399.60,14974.64,0.00,3144.67,0.00000000000,"520.91",0.00,"4399.60","0.00","","0.00","0.00",164
296,"B0000304654747","2025-06-17",23969954,2,43576.81,7769.00,36013.89,0.00,7562.92,0.00000000000,"1252.79",0.00,"5519.40","2249.60","","0.00","0.00",164
297,"B0000304654748","2025-06-17",23972521,2,52371.75,11922.90,43282.44,0.00,9089.31,0.00000000000,"1505.64",0.00,"8008.80","3914.10","","0.00","0.00",164
298,"B0000304654749","2025-06-17",23972548,2,39049.00,15268.65,32271.90,0.00,6777.10,0.00000000000,"1122.62",0.00,"14578.80","689.85","","0.00","0.00",164
299,"B0000304654750","2025-06-17",23985194,2,37903.40,15777.30,31325.12,0.00,6578.28,0.00000000000,"1089.69",0.00,"15777.30","0.00","","0.00","0.00",164
300,"B0000304654751","2025-06-17",23990791,2,28001.84,6799.20,23142.01,0.00,4859.82,0.00000000000,"805.03",0.00,"6799.20","0.00","","0.00","0.00",164
301,"B0000304654752","2025-06-17",23992468,2,16141.35,1409.70,13339.96,0.00,2801.39,0.00000000000,"464.05",0.00,"0.00","1409.70","","0.00","0.00",164
302,"B0000304654753","2025-06-17",23993260,2,33651.20,11201.25,27810.91,0.00,5840.29,0.00000000000,"967.44",0.00,"9237.00","1964.25","","0.00","0.00",164
303,"B0000304654754","2025-06-17",24036480,2,106579.41,32752.65,88082.16,0.00,18497.25,0.00000000000,"3064.05",0.00,"24624.90","8127.75","","0.00","0.00",164
304,"B0000304654755","2025-06-17",24037460,2,32943.92,7999.20,27226.38,0.00,5717.54,0.00000000000,"947.11",0.00,"7999.20","0.00","","0.00","0.00",164
305,"B0000304654756","2025-06-17",24043605,2,21165.30,5139.20,17491.99,0.00,3673.32,0.00000000000,"608.48",0.00,"5139.20","0.00","","0.00","0.00",164
306,"B0000304654757","2025-06-17",24056693,2,44779.95,16797.45,37008.22,0.00,7771.73,0.00000000000,"1287.38",0.00,"15507.90","1289.55","","0.00","0.00",164
307,"B0000304654758","2025-06-17",24071528,2,64238.41,10598.40,53089.60,0.00,11148.82,0.00000000000,"1846.79",0.00,"10598.40","0.00","","0.00","0.00",164
308,"B0000304654759","2025-06-17",24082694,2,86405.78,15462.30,71409.74,0.00,14996.04,0.00000000000,"2484.08",0.00,"1109.40","14352.90","","0.00","0.00",164
309,"B0000304654760","2025-06-17",24105139,2,29319.71,7119.20,24231.17,0.00,5088.55,0.00000000000,"842.91",0.00,"7119.20","0.00","","0.00","0.00",164
310,"B0000304654761","2025-06-17",24120529,2,70620.48,29395.80,58364.03,0.00,12256.45,0.00000000000,"2030.27",0.00,"29395.80","0.00","","0.00","0.00",164
311,"B0000304654762","2025-06-17",24124109,2,32685.38,4749.30,27012.71,0.00,5672.67,0.00000000000,"939.67",0.00,"2199.60","2549.70","","0.00","0.00",164
312,"B0000304654763","2025-06-17",24124150,2,39525.74,16452.60,32665.90,0.00,6859.84,0.00000000000,"1136.33",0.00,"16452.60","0.00","","0.00","0.00",164
313,"B0000304654764","2025-06-17",24151211,2,24292.18,3399.20,20076.18,0.00,4216.00,0.00000000000,"698.38",0.00,"1399.80","1999.40","","0.00","0.00",164
314,"B0000304654765","2025-06-17",24161942,2,35363.48,8149.20,29226.01,0.00,6137.46,0.00000000000,"1016.67",0.00,"7799.20","350.00","","0.00","0.00",164
315,"B0000304654766","2025-06-17",24164500,2,45830.85,16677.75,37876.74,0.00,7954.11,0.00000000000,"1317.59",0.00,"14998.20","1679.55","","0.00","0.00",164
316,"B0000304654767","2025-06-17",24221961,2,23265.47,4899.40,19227.66,0.00,4037.81,0.00000000000,"668.86",0.00,"4299.60","599.80","","0.00","0.00",164
317,"B0000304654768","2025-06-17",24233919,2,60121.24,4599.20,49686.97,0.00,10434.26,0.00000000000,"1728.43",0.00,"4599.20","0.00","","0.00","0.00",164
318,"B0000304654769","2025-06-17",24240125,2,21824.23,5299.20,18036.55,0.00,3787.68,0.00000000000,"627.43",0.00,"5299.20","0.00","","0.00","0.00",164
319,"B0000304654770","2025-06-17",24245690,2,45337.00,11008.40,37468.60,0.00,7868.41,0.00000000000,"1303.39",0.00,"11008.40","0.00","","0.00","0.00",164
320,"B0000304654771","2025-06-17",24247367,2,26930.95,4039.30,22256.98,0.00,4673.97,0.00000000000,"774.24",0.00,"2039.40","1999.90","","0.00","0.00",164
321,"B0000304654772","2025-06-17",24264172,2,32950.80,7688.50,27232.07,0.00,5718.73,0.00000000000,"947.30",0.00,"7438.60","249.90","","0.00","0.00",164
322,"B0000304654773","2025-06-17",24274488,2,61047.79,20697.30,50452.72,0.00,10595.07,0.00000000000,"1755.06",0.00,"17397.60","3299.70","","0.00","0.00",164
323,"B0000304654774","2025-06-17",24274585,2,23193.49,4969.30,19168.17,0.00,4025.32,0.00000000000,"666.79",0.00,"4439.40","529.90","","0.00","0.00",164
324,"B0000304654775","2025-06-17",24282600,2,19275.87,3768.30,15930.47,0.00,3345.40,0.00000000000,"554.16",0.00,"3038.60","729.70","","0.00","0.00",164
